OutputImage/,204,204,204,204
OutputImage/,204,204,204,204
OutputImage/,204,204,204,204
OutputImage/,204,204,204,204
OutputImage/,204,204,204,204
OutputImage/,204,204,204,204
OutputImage/,0,0,0,0
OutputImage/,1,1,1,1
OutputImage/,1,1,1,1
OutputImage/,1,1,1,1
OutputImage/,0,1,1,1
OutputImage/,1,1,1,1
OutputImage/,1,1,1,1
OutputImage/,1,1,1,1
OutputImage/,1,1,1,1
OutputImage/,1,1,1,1
